train_loss,eval_loss,train_acc,eval_acc
2.2943849563598633,2.290865421295166,16.18,16.55
2.2943849563598633,2.2899532318115234,16.18,16.669999999999998
2.2943849563598633,2.292262315750122,16.18,16.38
2.2849769592285156,2.2814695835113525,17.115,17.580000000000002
2.2757391929626465,2.271427869796753,18.0275,18.47
2.272174119949341,2.2727720737457275,18.482499999999998,18.459999999999997
2.2693846225738525,2.2689785957336426,18.7025,18.6
2.249152660369873,2.2474286556243896,20.73,20.87
2.243647575378418,2.24141788482666,21.307499999999997,21.6
2.2233967781066895,2.225184202194214,23.2775,23.1
2.2233967781066895,2.2273428440093994,23.2775,23.01
2.214388608932495,2.2049944400787354,24.165,25.09
2.2098426818847656,2.2121763229370117,24.5725,24.279999999999998
2.2098426818847656,2.2072882652282715,24.5725,24.81
2.2098426818847656,2.199143171310425,24.5725,25.729999999999997
2.2009105682373047,2.202850103378296,25.585,25.36
2.18778395652771,2.184267997741699,26.815,27.07
2.18778395652771,2.1899852752685547,26.815,26.700000000000003
2.1845614910125732,2.1843984127044678,27.2575,27.250000000000004
2.18420147895813,2.1826376914978027,27.292499999999997,27.3
2.1837334632873535,2.1822762489318848,27.310000000000002,27.48
2.18355393409729,2.185744285583496,27.32,27.11
2.1769258975982666,2.1796774864196777,28.02,27.61
2.175996780395508,2.1811349391937256,28.1075,27.48
2.1720640659332275,2.165391206741333,28.51,29.17
2.1696970462799072,2.168031692504883,28.7475,28.83
2.166849374771118,2.167313814163208,28.994999999999997,28.720000000000002
2.166849374771118,2.1638405323028564,28.994999999999997,29.2
2.162635326385498,2.1578211784362793,29.372500000000002,29.84
2.162635326385498,2.1609814167022705,29.372500000000002,29.520000000000003
2.1602065563201904,2.152212142944336,29.659999999999997,30.5
2.1602065563201904,2.1591107845306396,29.659999999999997,29.82
2.157723903656006,2.156484603881836,29.945,29.95
2.1558432579040527,2.154386043548584,30.1375,30.240000000000002
2.1558432579040527,2.147529125213623,30.1375,30.94
2.1528594493865967,2.152700662612915,30.445,30.4
2.1528594493865967,2.15533447265625,30.445,30.11
2.1528594493865967,2.1538825035095215,30.445,30.25
2.149937391281128,2.154461145401001,30.697499999999998,30.320000000000004
2.149937391281128,2.1516337394714355,30.697499999999998,30.64
2.149937391281128,2.1464474201202393,30.697499999999998,31.0
2.149937391281128,2.1509320735931396,30.697499999999998,30.630000000000003
2.1478772163391113,2.1449897289276123,30.8775,31.15
2.1478772163391113,2.145794153213501,30.8775,31.16
2.1478772163391113,2.1446685791015625,30.8775,31.319999999999997
2.1478772163391113,2.1463186740875244,30.8775,31.019999999999996
2.1478772163391113,2.149099588394165,30.8775,30.69
2.1478772163391113,2.144556999206543,30.8775,31.180000000000003
2.1478772163391113,2.152161121368408,30.8775,30.39
2.1478772163391113,2.143199920654297,30.8775,31.34
2.1478772163391113,2.148380994796753,30.8775,30.72
2.1478772163391113,2.1464059352874756,30.8775,31.06
2.1478772163391113,2.14996600151062,30.8775,30.59
2.1478772163391113,2.154038906097412,30.8775,30.28
2.1478772163391113,2.1463258266448975,30.8775,31.15
2.1478772163391113,2.155427932739258,30.8775,30.130000000000003
2.1478772163391113,2.148059606552124,30.8775,30.7
2.1478772163391113,2.149552345275879,30.8775,30.69
2.1478772163391113,2.147632598876953,30.8775,30.880000000000003
2.1478772163391113,2.147329092025757,30.8775,30.919999999999998
2.1478772163391113,2.1447932720184326,30.8775,30.990000000000002
2.1478772163391113,2.1460559368133545,30.8775,31.11
2.1478772163391113,2.1502885818481445,30.8775,30.570000000000004
2.1478772163391113,2.144900321960449,30.8775,31.14
2.1478772163391113,2.1510186195373535,30.8775,30.570000000000004
2.1478772163391113,2.147672176361084,30.8775,30.89
2.1478772163391113,2.149756908416748,30.8775,30.54
2.1478772163391113,2.150597333908081,30.8775,30.54
2.1478772163391113,2.1523897647857666,30.8775,30.36
2.1478772163391113,2.1485655307769775,30.8775,30.769999999999996
2.1478772163391113,2.148973226547241,30.8775,30.78
