train_loss,eval_loss,train_acc,eval_acc
2.2241001907348634,2.1741688883723542,23.7525,30.131789137380192
2.149371030712128,2.1212473787819617,32.3225,35.53314696485623
2.1121866461753847,2.088881315133823,36.0725,38.88777955271566
2.0833867296218873,2.066223168525452,39.1325,41.38378594249201
2.063128212070465,2.046161560204844,41.2125,43.40055910543131
2.0447373396873476,2.029945383056665,43.065,44.76837060702876
2.0276028966903685,2.0130987620582217,44.8625,46.246006389776355
2.013715702533722,2.0030977333696507,46.2525,47.29432907348243
2.005243583393097,1.997696221446077,46.795,47.68370607028754
1.9940893390655519,1.9843068564661777,47.8575,48.76198083067093
1.9805587859153748,1.9657583762281619,49.8725,51.59744408945687
1.9641505531311034,1.9561636615485047,51.4025,52.236421725239616
1.9507324865341187,1.9411640814698923,52.765,53.614217252396166
1.9417241205215454,1.9377622650073358,53.69,53.74400958466454
1.9332191966056824,1.9310986630071085,54.325,54.39297124600639
1.9267715933799743,1.920286792154891,54.985,55.5111821086262
1.9199060900688172,1.916672668517969,55.64,55.60103833865815
1.9167173449516297,1.9122054565447968,55.94,55.94049520766773
1.9085180204391479,1.8999103140145446,56.6875,57.98722044728434
1.9034136667251587,1.8997440143895987,57.19,57.73761980830671
1.8979913569450377,1.8995750845430759,57.63,57.59784345047923
1.8932200051307677,1.8888761825835743,58.27,58.84584664536741
1.8875895771980287,1.8863849060984845,58.82,59.055511182108624
1.8838972633361817,1.88185881083004,59.215,59.804313099041536
1.876719697380066,1.881967607397622,60.065,59.165335463258785
1.8746714496612549,1.877380911915447,60.21,59.63458466453674
1.8699451358795165,1.875128715563887,60.41,59.79432907348243
1.865255505180359,1.8712945746156735,61.15,60.04392971246006
1.860800293159485,1.8686437435424366,61.51,60.38338658146965
1.857670574092865,1.8648738274559045,61.8475,60.822683706070286
1.85606326379776,1.8591262132595903,62.0225,61.51158146964856
1.851110973739624,1.8554428903439555,62.485,61.811102236421725
1.8482616609573363,1.8511111321159825,62.6575,62.30031948881789
1.842992721939087,1.8516260941569416,63.2975,62.16054313099041
1.8399478883743285,1.8479391168862487,63.575,62.83945686900959
1.8406275491714477,1.852068392232584,63.385,61.88099041533546
1.8328001928329467,1.8503825523601933,64.3925,62.04073482428115
1.833414527797699,1.845710276414792,64.1925,62.599840255591054
1.8299647428512573,1.8401608413781603,64.505,62.97923322683706
1.825952514076233,1.8399762402708157,64.845,63.26876996805112
1.825187878894806,1.8419006998165728,64.9175,63.248801916932905
1.8225981580734254,1.8375008791780318,65.26,63.328674121405754
1.8196945903778077,1.8355388793701561,65.55,63.498402555910545
1.8172861329078673,1.832189770552297,65.795,64.23722044728434
1.815319904613495,1.830601074063359,65.97,63.927715654952074
1.8112215574264527,1.8332277471645952,66.365,63.63817891373802
1.8093983219146728,1.8277337425433027,66.55,64.27715654952077
1.8094763528823852,1.8292098890859099,66.4875,64.21725239616613
1.8056965692520142,1.824596905860657,66.8825,64.58666134185303
1.8018568496704102,1.8249898402454754,67.285,64.36701277955271
1.8017188977241516,1.8199556867916362,67.3775,64.95607028753993
1.7976680520057677,1.822581796600415,67.8025,64.72643769968052
1.797195562171936,1.8160396787686088,67.7,65.65495207667732
1.7968141697883606,1.8190482336873064,67.775,65.02595846645367
1.795774176120758,1.8169082985899319,67.8575,65.45527156549521
1.7909587795257569,1.8150233609226947,68.4925,65.73482428115015
1.7921049817085266,1.8139701175232665,68.295,65.55511182108626
1.78761398563385,1.8103884755612942,68.66,65.95447284345047
1.7851743027687073,1.8174588421282296,69.0175,65.23562300319489
1.7848850467681885,1.812184472434437,69.1,65.90455271565496
1.782666680908203,1.8168099783479976,69.285,65.23562300319489
1.7809206170082093,1.8081287747373977,69.4025,66.03434504792332
1.77935534696579,1.803865067494182,69.5725,66.5435303514377
1.777909325504303,1.805072630937107,69.7025,66.48362619808307
1.7747201837539672,1.8071717065744126,70.03,65.89456869009585
1.7767282516479492,1.8097240578252287,69.9275,65.83466453674122
1.7724693128585816,1.8082856294065237,70.1175,65.72484025559105
1.773063037967682,1.8019353048489117,70.02,66.53354632587859
1.7691656081199647,1.7975537506536172,70.6075,67.4520766773163
1.7695777418136596,1.8052410713780802,70.5025,66.51357827476038
1.7674418114662171,1.8016630498745951,70.75,66.81309904153355
1.7659435221672057,1.7982735881409324,70.8475,67.18250798722045
1.7651937167167664,1.8008905359731315,70.925,66.87300319488818
1.7626404350280762,1.8006803669487705,71.195,66.94289137380191
1.7619842206001282,1.7959637931360604,71.3475,67.16253993610223
1.7611752148628235,1.7961338907004165,71.3575,67.41214057507987
1.759806735610962,1.7971486294993197,71.33,66.85303514376997
1.758358852291107,1.7966757856618862,71.53,67.1126198083067
1.7585311668395995,1.7991147513587635,71.435,66.95287539936102
1.755300539970398,1.7966659331854922,71.8575,67.12260383386581
1.7553911982536317,1.7996921497412002,71.8225,66.81309904153355
1.7515776951789856,1.7936833415168543,72.3175,67.49201277955271
1.7516196761131286,1.7926304466046465,72.2525,67.8314696485623
1.7482516921043396,1.7934900278481432,72.6525,67.51198083067092
1.748484520339966,1.7917120456695557,72.59,67.43210862619809
1.7482236864089966,1.7938082899910193,72.6325,67.33226837060703
1.7468245383262635,1.790296385082574,72.625,67.8214856230032
1.744691138458252,1.788822941505871,72.915,68.34065495207668
1.7458370923995972,1.7889924673988415,72.6975,67.96126198083067
1.7443286049842834,1.792154248910971,72.965,67.57188498402556
1.7405123148918151,1.7885450147592221,73.4125,67.87140575079871
1.741420975780487,1.7891484624661578,73.2325,67.71166134185303
1.7406121875762939,1.792567001744962,73.3325,67.44209265175719
1.7373737551689148,1.795003956499191,73.74,67.1026357827476
1.7385497778892518,1.784411674490371,73.505,68.52036741214057
1.7356852851867677,1.7894868313694914,73.8325,67.89137380191693
1.7365398985862732,1.7865479426642956,73.715,68.12100638977635
1.7343337526321412,1.7910005490239056,73.945,67.39217252396166
1.7329450125694275,1.7840327675731038,74.23,68.370607028754
1.7331172022819519,1.7846968810017498,74.015,68.41054313099042
