train_loss,eval_loss,train_acc,eval_acc
2.272346019744873,2.2776386737823486,16.7125,15.97
2.272346019744873,2.2776381969451904,16.7125,15.97
2.272346019744873,2.2776381969451904,16.7125,15.97
2.2696516513824463,2.2766664028167725,18.575,17.84
2.245286226272583,2.2460546493530273,21.060000000000002,20.990000000000002
2.2381067276000977,2.2430198192596436,21.9025,21.490000000000002
2.21351957321167,2.2143352031707764,24.4725,24.41
2.1851754188537598,2.1822102069854736,27.36,27.72
2.172065496444702,2.170748710632324,28.652499999999996,28.799999999999997
2.158346176147461,2.1559135913848877,30.125,30.36
2.151841402053833,2.1498398780822754,30.759999999999998,30.91
2.1447954177856445,2.1440658569335938,31.522499999999997,31.52
2.13918399810791,2.138756513595581,32.08,32.17
2.130366802215576,2.1287577152252197,32.9425,33.14
2.123586654663086,2.1220295429229736,33.684999999999995,33.82
2.1199352741241455,2.117635488510132,34.03,34.28
2.1101832389831543,2.1076319217681885,35.0,35.24
2.1054463386535645,2.102583885192871,35.475,35.72
2.099827766418457,2.097435474395752,36.05,36.27
2.094329595565796,2.091057777404785,36.620000000000005,36.96
2.0898990631103516,2.08817195892334,37.0575,37.22
2.0857229232788086,2.084157943725586,37.4725,37.69
2.0827598571777344,2.0826399326324463,37.76,37.78
2.080817461013794,2.081286907196045,37.96,37.89
2.0783891677856445,2.078845262527466,38.214999999999996,38.21
2.0750911235809326,2.076200246810913,38.525,38.4
2.072430372238159,2.0726540088653564,38.792500000000004,38.81
2.0702342987060547,2.0703444480895996,39.027499999999996,39.019999999999996
2.0683140754699707,2.0680932998657227,39.2075,39.18
2.066401481628418,2.0659379959106445,39.392500000000005,39.45
2.064866542816162,2.0636141300201416,39.56,39.67
2.063230514526367,2.062716484069824,39.7225,39.77
2.062027931213379,2.0613279342651367,39.847500000000004,39.92
2.061068534851074,2.0597970485687256,39.9675,40.11
2.0600357055664062,2.059366226196289,40.04,40.08
2.0590195655822754,2.0570497512817383,40.160000000000004,40.32
2.057983875274658,2.0568387508392334,40.2625,40.33
2.056947946548462,2.0550789833068848,40.3675,40.510000000000005
2.0560762882232666,2.0536739826202393,40.46,40.73
2.0555076599121094,2.0536398887634277,40.4925,40.68
2.0549678802490234,2.0529963970184326,40.550000000000004,40.75
2.054413318634033,2.0528969764709473,40.585,40.739999999999995
2.0539188385009766,2.0527639389038086,40.644999999999996,40.77
2.053468704223633,2.052475690841675,40.715,40.8
2.0530924797058105,2.052168846130371,40.7625,40.83
2.0527608394622803,2.0521223545074463,40.79,40.81
2.052541732788086,2.051882266998291,40.807500000000005,40.849999999999994
2.05230712890625,2.0518789291381836,40.8225,40.86
2.052064895629883,2.051964282989502,40.8575,40.82
2.051839590072632,2.0517871379852295,40.8775,40.839999999999996
2.051680564880371,2.0517280101776123,40.894999999999996,40.849999999999994
2.0515241622924805,2.051621437072754,40.917500000000004,40.83
2.051381826400757,2.0515236854553223,40.9475,40.89
2.05126953125,2.0513336658477783,40.9575,40.92
2.0511879920959473,2.0512170791625977,40.9525,40.93
2.051117420196533,2.0510342121124268,40.965,40.99
2.0510637760162354,2.050924301147461,40.96,40.99
2.0510025024414062,2.050842046737671,40.97,41.010000000000005
2.05094838142395,2.0507309436798096,40.975,41.010000000000005
2.050889253616333,2.0506646633148193,40.9825,41.0
2.0508241653442383,2.050626754760742,40.9925,41.0
2.0507543087005615,2.0504932403564453,41.005,41.02
2.050685405731201,2.0503652095794678,41.02,41.03
2.0506064891815186,2.0502443313598633,41.02,41.04
2.050490379333496,2.0501062870025635,41.0375,41.05
2.050348997116089,2.049922227859497,41.045,41.07
2.050236940383911,2.049733877182007,41.057500000000005,41.11
2.0501043796539307,2.0495004653930664,41.075,41.120000000000005
2.049983501434326,2.04914927482605,41.082499999999996,41.18
2.0498058795928955,2.0487401485443115,41.099999999999994,41.22
2.0496985912323,2.0486836433410645,41.115,41.21
2.0495545864105225,2.048644542694092,41.1175,41.21
2.049267292022705,2.048542022705078,41.167500000000004,41.199999999999996
2.0490670204162598,2.0483126640319824,41.1725,41.23
2.0488486289978027,2.0481269359588623,41.195,41.23
2.048682928085327,2.0480704307556152,41.2075,41.25
2.048520565032959,2.0480518341064453,41.222500000000004,41.25
2.0483973026275635,2.047863483428955,41.2375,41.28
2.048313856124878,2.0476698875427246,41.2425,41.3
2.048041820526123,2.047497272491455,41.275,41.3
2.0476295948028564,2.0472254753112793,41.325,41.339999999999996
2.0472607612609863,2.0470595359802246,41.365,41.36
2.047008991241455,2.0467567443847656,41.375,41.39
2.0468297004699707,2.0463311672210693,41.3925,41.44
2.0466277599334717,2.045685052871704,41.42,41.510000000000005
2.046421766281128,2.0450363159179688,41.435,41.56
2.0462069511413574,2.0448787212371826,41.4575,41.56
2.045896291732788,2.044548749923706,41.485,41.620000000000005
2.0456066131591797,2.0441396236419678,41.53,41.65
2.0453052520751953,2.04386568069458,41.54,41.69
2.044961929321289,2.04335355758667,41.5925,41.730000000000004
2.0447421073913574,2.0428836345672607,41.595,41.79
2.044589042663574,2.042774200439453,41.625,41.8
2.044589042663574,2.042773962020874,41.625,41.8
2.044589042663574,2.042774200439453,41.625,41.8
2.044589042663574,2.042773723602295,41.625,41.8
2.044589042663574,2.042774200439453,41.625,41.8
2.044589042663574,2.042773962020874,41.625,41.8
2.044589042663574,2.042773723602295,41.625,41.8
2.044589042663574,2.042773962020874,41.625,41.8
