train_loss,eval_loss,train_acc,eval_acc
2.3124139308929443,2.3023805618286133,10.5375,12.13
2.3011484146118164,2.287383556365967,12.3975,14.510000000000002
2.289321184158325,2.275153636932373,14.3925,16.34
2.2766215801239014,2.2615272998809814,16.3475,18.88
2.262206554412842,2.249539613723755,18.8125,20.39
2.249941110610962,2.2369182109832764,20.47,22.03
2.2381460666656494,2.224163293838501,22.220000000000002,24.169999999999998
2.2241528034210205,2.209401845932007,24.2175,25.979999999999997
2.211297035217285,2.1953556537628174,25.892500000000002,27.66
2.1976616382598877,2.184704542160034,27.5225,28.689999999999998
2.1828646659851074,2.1713976860046387,29.2425,30.509999999999998
2.1713204383850098,2.1565496921539307,30.6275,32.129999999999995
2.1572256088256836,2.1450014114379883,32.745000000000005,34.33
2.1442832946777344,2.127676010131836,34.1425,36.89
2.128824472427368,2.1151747703552246,36.309999999999995,38.45
2.113539934158325,2.0976383686065674,38.769999999999996,40.61
2.099268913269043,2.086648941040039,40.4925,42.370000000000005
2.083173990249634,2.0659451484680176,42.7875,45.73
2.068079710006714,2.055814027786255,44.8775,46.92
2.0512936115264893,2.0371785163879395,47.1725,48.809999999999995
2.036878824234009,2.022733449935913,49.072500000000005,50.6
2.0204811096191406,2.00923228263855,51.067499999999995,52.25
2.0069894790649414,1.995507836341858,52.675000000000004,53.690000000000005
1.9933031797409058,1.978479266166687,54.355,56.010000000000005
1.9804173707962036,1.9692730903625488,55.412499999999994,56.34
1.968149185180664,1.9583921432495117,56.7525,57.68
1.956581473350525,1.946081280708313,57.667500000000004,58.63
1.947615623474121,1.9387626647949219,58.4,59.24
1.9384089708328247,1.9274917840957642,59.272499999999994,60.209999999999994
1.927708387374878,1.9183892011642456,60.18750000000001,61.29
1.9215161800384521,1.9150458574295044,60.7025,61.19
1.9141740798950195,1.9061686992645264,61.23499999999999,61.79
1.9064093828201294,1.8966048955917358,61.932500000000005,63.22
1.8984726667404175,1.8946306705474854,62.5225,62.949999999999996
1.8934874534606934,1.8836101293563843,62.9,63.92
1.8859429359436035,1.8793306350708008,63.5775,64.13
1.8797999620437622,1.8714085817337036,64.095,65.07
1.8728632926940918,1.8644593954086304,64.8625,65.52
