train_loss,eval_loss,train_acc,eval_acc
2.3080809116363525,2.304255962371826,14.82,15.079999999999998
2.301790475845337,2.2996232509613037,15.452499999999999,15.68
2.301790475845337,2.299415111541748,15.452499999999999,15.68
2.301790475845337,2.3021671772003174,15.452499999999999,15.299999999999999
2.304081916809082,2.3098182678222656,15.2375,14.59
2.2940561771392822,2.28759765625,16.189999999999998,16.830000000000002
2.306574821472168,2.3043391704559326,15.0,15.24
2.29423189163208,2.2949795722961426,16.255,16.259999999999998
2.29423189163208,2.2956418991088867,16.255,16.2
2.29423189163208,2.2962605953216553,16.255,16.12
2.306574821472168,2.3076529502868652,15.0,14.790000000000001
2.2983500957489014,2.295684337615967,15.767500000000002,15.85
2.29439377784729,2.3009722232818604,16.287499999999998,15.47
2.29439377784729,2.2996277809143066,16.287499999999998,15.68
2.297163963317871,2.2968878746032715,15.8875,16.009999999999998
2.2834084033966064,2.2799131870269775,17.224999999999998,17.68
2.2654526233673096,2.2637252807617188,19.134999999999998,19.3
2.2822086811065674,2.2777726650238037,17.41,17.810000000000002
2.2756683826446533,2.268199920654297,18.025,18.98
2.2822086811065674,2.274134874343872,17.41,18.2
2.2822086811065674,2.281843662261963,17.41,17.39
2.277034044265747,2.280116558074951,17.8825,17.52
2.262308359146118,2.262749195098877,19.39,19.32
2.262308359146118,2.2625510692596436,19.39,19.38
2.262308359146118,2.264094829559326,19.39,19.15
2.262308359146118,2.2612946033477783,19.39,19.42
2.262308359146118,2.26342511177063,19.39,19.259999999999998
2.262308359146118,2.2656314373016357,19.39,19.12
2.262308359146118,2.260951519012451,19.39,19.57
2.2744579315185547,2.2752773761749268,18.1625,17.91
2.2864723205566406,2.2825071811676025,16.9025,17.27
2.290194511413574,2.2975902557373047,16.619999999999997,15.870000000000001
2.2850968837738037,2.285775899887085,17.125,17.01
2.2687859535217285,2.267026424407959,18.7425,18.91
2.292142391204834,2.2939164638519287,16.4225,16.29
2.28688645362854,2.286961078643799,16.927500000000002,16.82
2.2803752422332764,2.274456262588501,17.605,18.16
2.2738771438598633,2.27487850189209,18.2225,18.02
2.2738771438598633,2.2749061584472656,18.2225,18.11
2.2738771438598633,2.27649188041687,18.2225,17.96
2.257392644882202,2.260500192642212,19.842499999999998,19.59
2.257392644882202,2.2646641731262207,19.842499999999998,19.15
2.257392644882202,2.2623603343963623,19.842499999999998,19.39
2.260875701904297,2.2603063583374023,19.5425,19.759999999999998
2.260875701904297,2.259997844696045,19.5425,19.7
2.251832962036133,2.2486164569854736,20.4825,20.82
2.261245012283325,2.2581934928894043,19.53,19.939999999999998
2.261245012283325,2.262535333633423,19.53,19.35
2.2719812393188477,2.2745351791381836,18.482499999999998,18.19
2.2719812393188477,2.274472951889038,18.482499999999998,18.23
2.278351068496704,2.277775287628174,17.849999999999998,17.88
2.269211530685425,2.2663779258728027,18.7275,19.06
2.2802906036376953,2.2793123722076416,17.5625,17.68
2.2792768478393555,2.276993989944458,17.7575,18.08
2.2863762378692627,2.2879371643066406,16.9925,16.86
2.2863762378692627,2.2898523807525635,16.9925,16.61
2.2869107723236084,2.2888472080230713,16.9325,16.71
2.274380683898926,2.274428367614746,18.1525,18.11
2.268697500228882,2.270264148712158,18.735,18.62
2.268697500228882,2.264862537384033,18.735,19.220000000000002
2.268697500228882,2.277940511703491,18.735,17.88
2.2867653369903564,2.287264585494995,16.89,16.79
2.2808260917663574,2.285862922668457,17.48,17.080000000000002
2.270698308944702,2.2710092067718506,18.5275,18.56
2.2664096355438232,2.2670633792877197,18.915000000000003,18.77
2.2752225399017334,2.2749125957489014,18.0425,18.14
2.261841058731079,2.2651350498199463,19.4425,19.16
2.261841058731079,2.2607390880584717,19.4425,19.650000000000002
2.260868787765503,2.2568235397338867,19.5025,19.900000000000002
2.2791590690612793,2.27946138381958,17.66,17.61
2.272444248199463,2.276298999786377,18.3325,17.91
2.2823097705841064,2.2859654426574707,17.3725,16.86
2.2823097705841064,2.279722213745117,17.3725,17.72
2.2823097705841064,2.287731647491455,17.3725,16.89
2.27226185798645,2.2694785594940186,18.4125,18.69
2.27226185798645,2.2658352851867676,18.4125,18.990000000000002
2.27226185798645,2.2696237564086914,18.4125,18.54
2.27226185798645,2.2700750827789307,18.4125,18.59
2.2699837684631348,2.267056941986084,18.595,18.88
2.262608528137207,2.2648098468780518,19.357499999999998,19.139999999999997
2.262608528137207,2.2621521949768066,19.357499999999998,19.45
2.262608528137207,2.258100748062134,19.357499999999998,19.81
2.2618420124053955,2.262530565261841,19.4375,19.42
2.2587010860443115,2.2589807510375977,19.78,19.7
2.2587010860443115,2.2577359676361084,19.78,19.91
2.2523200511932373,2.2538902759552,20.43,20.25
2.2523200511932373,2.2520666122436523,20.43,20.44
2.256288528442383,2.256166934967041,20.0175,20.03
2.256288528442383,2.252716302871704,20.0175,20.39
2.256288528442383,2.2579994201660156,20.0175,19.88
2.258941411972046,2.2520713806152344,19.74,20.69
2.258941411972046,2.2544689178466797,19.74,20.18
2.261094093322754,2.2569329738616943,19.515,19.91
2.2634694576263428,2.2588722705841064,19.32,19.77
2.2668375968933105,2.2714602947235107,18.985,18.509999999999998
2.2668375968933105,2.2712044715881348,18.985,18.59
2.2573304176330566,2.2559118270874023,19.842499999999998,20.06
2.2573304176330566,2.2567896842956543,19.842499999999998,19.93
2.265913248062134,2.267235279083252,19.0,18.87
2.2601356506347656,2.2585368156433105,19.5575,19.71
