train_loss,eval_loss,train_acc,eval_acc
1.5835542678833008,1.6002084016799927,87.7375,86.0
1.576337218284607,1.5966663360595703,88.53,86.28
1.570614218711853,1.5932565927505493,89.14750000000001,86.72
1.56675124168396,1.591383457183838,89.5475,86.96000000000001
1.5697565078735352,1.5917633771896362,89.2425,86.92999999999999
1.5670195817947388,1.5911730527877808,89.51249999999999,86.94
1.5620249509811401,1.5898404121398926,90.08749999999999,87.1
1.5601810216903687,1.587632656097412,90.295,87.35000000000001
1.5591590404510498,1.5872563123703003,90.38000000000001,87.38
1.5576221942901611,1.5867013931274414,90.5475,87.42
1.556179404258728,1.5857772827148438,90.7,87.48
1.5558106899261475,1.5859901905059814,90.735,87.44
1.5580090284347534,1.5858445167541504,90.52,87.53
1.557143211364746,1.5887473821640015,90.6075,87.24
1.5538393259048462,1.5825443267822266,90.9725,87.77000000000001
1.5523661375045776,1.5834722518920898,91.16499999999999,87.66000000000001
1.5511425733566284,1.5833526849746704,91.30749999999999,87.64
1.5509306192398071,1.5816885232925415,91.3275,87.83999999999999
1.5504703521728516,1.582603096961975,91.36999999999999,87.72999999999999
1.5489373207092285,1.5825036764144897,91.545,87.85
1.5478508472442627,1.5819164514541626,91.60000000000001,87.88
1.54707670211792,1.5816304683685303,91.69500000000001,87.96000000000001
1.5465894937515259,1.5813575983047485,91.73,87.92
1.5459980964660645,1.581272006034851,91.7975,88.0
1.545640468597412,1.5813218355178833,91.845,87.91
1.546707272529602,1.5791975259780884,91.765,88.26
1.546707272529602,1.5791972875595093,91.765,88.26
1.5465075969696045,1.5801395177841187,91.7625,88.13
1.5455743074417114,1.5802117586135864,91.84,88.08
1.5451771020889282,1.5802408456802368,91.86999999999999,88.03999999999999
1.5465506315231323,1.5824931859970093,91.77,87.75
1.5452841520309448,1.5802935361862183,91.855,88.0
1.545340657234192,1.5811638832092285,91.8975,87.92999999999999
1.5446374416351318,1.5808115005493164,91.965,88.01
1.5440528392791748,1.5804548263549805,92.03,88.0
1.5441159009933472,1.576569676399231,92.0075,88.48
1.5437663793563843,1.5778809785842896,92.0425,88.3
1.5433095693588257,1.577911615371704,92.0875,88.27000000000001
1.5444495677947998,1.5794252157211304,91.96,88.06
1.5434789657592773,1.579483151435852,92.0775,88.11
1.543114423751831,1.579440712928772,92.0975,88.08
1.5425785779953003,1.5794689655303955,92.16499999999999,88.07000000000001
1.5422559976577759,1.5791727304458618,92.21000000000001,88.09
1.5421223640441895,1.5794109106063843,92.2475,88.1
1.5421260595321655,1.5803587436676025,92.22,87.96000000000001
1.5418633222579956,1.579269289970398,92.265,88.13
1.5427688360214233,1.5787261724472046,92.16250000000001,88.25
1.5418307781219482,1.5787051916122437,92.3175,88.14
1.5415529012680054,1.579035997390747,92.3075,88.14
1.541330337524414,1.5789713859558105,92.3325,88.11
1.5409430265426636,1.5788336992263794,92.3775,88.22
1.5414637327194214,1.5787103176116943,92.3075,88.16000000000001
1.5412778854370117,1.578495979309082,92.32249999999999,88.16000000000001
1.5412718057632446,1.5785489082336426,92.3175,88.21
1.5408587455749512,1.5788542032241821,92.36999999999999,88.14999999999999
1.5410528182983398,1.578688621520996,92.33,88.19
1.5407311916351318,1.578777551651001,92.39,88.11
1.5406397581100464,1.5786519050598145,92.3975,88.17
1.540297269821167,1.57855224609375,92.45750000000001,88.19
1.5409554243087769,1.5796914100646973,92.3275,88.11
1.5407544374465942,1.5799864530563354,92.3725,88.13
1.5407236814498901,1.5792131423950195,92.3625,88.14
1.5405631065368652,1.5772043466567993,92.3625,88.3
1.5403521060943604,1.5794929265975952,92.44,88.06
1.5403019189834595,1.5775519609451294,92.41,88.35
1.540071725845337,1.5777174234390259,92.4525,88.35
1.5399423837661743,1.5776166915893555,92.46,88.38000000000001
1.5404020547866821,1.5795074701309204,92.43,88.13
1.5399277210235596,1.5796946287155151,92.47999999999999,88.03999999999999
1.5397872924804688,1.5799068212509155,92.475,88.03
1.5403181314468384,1.580724835395813,92.41749999999999,87.98
1.5401438474655151,1.5797617435455322,92.445,88.11
1.5402108430862427,1.5791162252426147,92.43,88.2
1.539828896522522,1.5805878639221191,92.525,87.99
1.5395395755767822,1.5798970460891724,92.5125,88.1
1.5395296812057495,1.579894781112671,92.5,88.11
1.539394736289978,1.5795485973358154,92.5575,88.09
1.5392200946807861,1.5797890424728394,92.5675,88.06
1.539394736289978,1.5795484781265259,92.5575,88.09
1.539394497871399,1.5795483589172363,92.5575,88.09
1.5392069816589355,1.5795621871948242,92.56,88.12
1.539185643196106,1.5797520875930786,92.58,88.14
1.5392069816589355,1.5795620679855347,92.56,88.12
1.5392414331436157,1.57977294921875,92.58999999999999,88.11
1.5392353534698486,1.5792981386184692,92.56,88.14999999999999
1.539018988609314,1.5793763399124146,92.5825,88.17
1.5389450788497925,1.5792558193206787,92.585,88.23
1.5389450788497925,1.5792559385299683,92.585,88.23
1.5393004417419434,1.5798349380493164,92.55250000000001,88.05
1.5391308069229126,1.5802918672561646,92.5725,88.1
1.5391322374343872,1.5802876949310303,92.5825,88.09
1.5391324758529663,1.5802879333496094,92.5825,88.09
1.5390535593032837,1.579952359199524,92.57,88.12
1.5390245914459229,1.5803438425064087,92.605,88.1
1.5390760898590088,1.5801522731781006,92.58,88.02
1.539080023765564,1.5795360803604126,92.55,88.12
1.539137363433838,1.5793863534927368,92.5725,88.11
1.5390599966049194,1.5793235301971436,92.5925,88.14
1.538908839225769,1.5799469947814941,92.61500000000001,88.12
1.5388046503067017,1.579951286315918,92.61749999999999,88.14
