train_loss,eval_loss,train_acc,eval_acc
2.2717373371124268,2.384427785873413,18.42,7.1499999999999995
2.2717373371124268,2.384427785873413,18.42,7.1499999999999995
2.2717373371124268,2.384427785873413,18.42,7.1499999999999995
2.2963054180145264,2.2951395511627197,15.974,16.2
2.2528536319732666,2.252418041229248,20.31,20.43
2.2528536319732666,2.252418041229248,20.31,20.43
2.2528536319732666,2.252418041229248,20.31,20.43
2.2425925731658936,2.2464263439178467,21.364,20.91
2.3013720512390137,2.301111936569214,15.498000000000001,15.590000000000002
2.2356503009796143,2.2457900047302246,22.06,20.96
2.3258628845214844,2.3165652751922607,12.953999999999999,13.919999999999998
2.221068859100342,2.2260093688964844,23.491999999999997,22.97
2.221068859100342,2.2260093688964844,23.491999999999997,22.97
2.2124152183532715,2.2163772583007812,24.407999999999998,24.04
2.2124152183532715,2.2163772583007812,24.407999999999998,24.04
2.2124152183532715,2.2163772583007812,24.407999999999998,24.04
2.322633981704712,2.327150821685791,13.312,12.839999999999998
2.198721170425415,2.2042553424835205,25.794,25.3
2.277329206466675,2.275012731552124,17.848,18.02
2.191387891769409,2.194204568862915,26.514,26.369999999999997
2.308539390563965,2.308110237121582,14.63,14.6
2.1817901134490967,2.183234214782715,27.426000000000002,27.37
2.1817901134490967,2.183234214782715,27.426000000000002,27.37
2.309901475906372,2.309452533721924,14.564,14.59
2.175474166870117,2.1828973293304443,28.126,27.22
2.2402541637420654,2.243278980255127,21.52,21.23
2.1584746837615967,2.1661722660064697,29.855999999999998,29.13
2.1584746837615967,2.1661722660064697,29.855999999999998,29.13
2.1584746837615967,2.1661722660064697,29.855999999999998,29.13
2.240522861480713,2.244507312774658,21.578,21.11
2.150601863861084,2.1532483100891113,30.620000000000005,30.39
2.2075634002685547,2.210089683532715,24.828,24.560000000000002
2.1503257751464844,2.1577835083007812,30.658,29.880000000000003
2.145547866821289,2.1556758880615234,31.158,30.049999999999997
2.2302896976470947,2.236522912979126,22.604,22.08
2.2302896976470947,2.236522912979126,22.604,22.08
2.2302896976470947,2.236522912979126,22.604,22.08
2.1273839473724365,2.1331300735473633,32.926,32.4
2.12479567527771,2.127582550048828,33.21,32.93
2.124709129333496,2.127527952194214,33.232,32.93
2.124709129333496,2.127527952194214,33.232,32.93
2.1116549968719482,2.1200037002563477,34.605999999999995,33.77
2.111205577850342,2.118786573410034,34.589999999999996,33.76
2.111205577850342,2.118786573410034,34.589999999999996,33.76
2.111205577850342,2.118786573410034,34.589999999999996,33.76
2.1610023975372314,2.1651108264923096,29.548000000000002,29.14
2.1610023975372314,2.1651108264923096,29.548000000000002,29.14
2.104207754135132,2.112384080886841,35.31,34.55
2.154350757598877,2.1588213443756104,30.192000000000004,29.720000000000002
2.154350757598877,2.1588213443756104,30.192000000000004,29.720000000000002
2.092416286468506,2.103079080581665,36.506,35.449999999999996
2.1374435424804688,2.146176338195801,31.926,31.080000000000002
2.090203285217285,2.100691556930542,36.684,35.55
2.0854740142822266,2.0960869789123535,37.254,36.24
2.0854740142822266,2.0960869789123535,37.254,36.24
2.1282944679260254,2.1334667205810547,32.87,32.4
2.0830025672912598,2.093588352203369,37.462,36.34
2.1656031608581543,2.174023151397705,29.078,28.28
2.077381134033203,2.0899436473846436,38.004,36.71
2.077381134033203,2.0899436473846436,38.004,36.71
2.123838186264038,2.1338372230529785,33.316,32.33
2.123838186264038,2.1338372230529785,33.316,32.33
2.077305793762207,2.0900073051452637,38.022,36.720000000000006
2.1269052028656006,2.1343085765838623,32.95,32.43
2.0730578899383545,2.086639404296875,38.436,36.95
2.0706441402435303,2.0838048458099365,38.641999999999996,37.3
2.070330858230591,2.078113555908203,38.688,37.9
2.0648581981658936,2.076331377029419,39.294000000000004,38.1
2.0648581981658936,2.076331377029419,39.294000000000004,38.1
2.0648581981658936,2.076331377029419,39.294000000000004,38.1
2.0648581981658936,2.076331377029419,39.294000000000004,38.1
2.1024317741394043,2.1119351387023926,35.464,34.339999999999996
2.0606210231781006,2.07238507270813,39.711999999999996,38.550000000000004
2.0606210231781006,2.07238507270813,39.711999999999996,38.550000000000004
2.0606210231781006,2.07238507270813,39.711999999999996,38.550000000000004
2.0597293376922607,2.0709030628204346,39.798,38.72
2.10103440284729,2.1122231483459473,35.587999999999994,34.56
2.10103440284729,2.1122231483459473,35.587999999999994,34.56
2.057765007019043,2.0713932514190674,39.988,38.65
2.1054821014404297,2.115535259246826,35.128,34.18
2.1054821014404297,2.115535259246826,35.128,34.18
2.0550954341888428,2.0670719146728516,40.239999999999995,39.11
2.102020740509033,2.1130752563476562,35.558,34.339999999999996
2.0945894718170166,2.106194257736206,36.216,35.13
2.0945894718170166,2.106194257736206,36.216,35.13
2.0515127182006836,2.062467336654663,40.636,39.53
2.0515127182006836,2.062467336654663,40.636,39.53
2.049746513366699,2.0599074363708496,40.733999999999995,39.78
2.049746513366699,2.0599074363708496,40.733999999999995,39.78
2.092036008834839,2.1025097370147705,36.486000000000004,35.42
2.092036008834839,2.1025097370147705,36.486000000000004,35.42
2.0488507747650146,2.0632851123809814,40.896,39.31
2.0825250148773193,2.0963635444641113,37.506,36.18
2.0468380451202393,2.0600433349609375,41.108,39.65
2.0468380451202393,2.0600433349609375,41.108,39.65
2.0468380451202393,2.0600433349609375,41.108,39.65
2.0468380451202393,2.0600433349609375,41.108,39.65
2.0467495918273926,2.058784008026123,41.096,39.81
2.0672690868377686,2.0799643993377686,39.007999999999996,37.72
2.044407606124878,2.0572094917297363,41.29,40.03
